"LINK_ID","TIME","FLOW","LANE_NO","OCC","ASPEED","LARGE_CAR_FLOW"
"3036","2009-06-17 10:18:19","46","12","51","9","23"
"3036","2009-06-17 10:18:19","63","11","47","13","25"
"3036","2009-06-17 10:20:20","17","3","7","45","7"
"3036","2009-06-17 10:20:20","25","2","5","54","2"
"3036","2009-06-17 10:20:20","41","1","6","64","0"
"3036","2009-06-17 10:20:20","50","13","50","12","20"
"3036","2009-06-17 10:20:20","49","12","50","10","23"
"3036","2009-06-17 10:20:20","61","11","48","12","24"
"3036","2009-06-17 10:22:22","18","3","6","52","8"
"3036","2009-06-17 10:22:22","29","2","7","56","3"
"3036","2009-06-17 10:22:22","44","1","8","66","1"
"3036","2009-06-17 10:22:22","49","13","28","41","7"
"3036","2009-06-17 10:22:22","54","12","39","14","13"
"3036","2009-06-17 10:22:22","56","11","43","12","21"
"3036","2009-06-17 10:24:25","9","3","1","86","1"
"3036","2009-06-17 10:24:25","29","2","5","59","1"
"3036","2009-06-17 10:24:25","35","1","6","64","2"
"3036","2009-06-17 10:24:25","47","13","31","18","15"
"3036","2009-06-17 10:24:25","57","12","33","18","12"
"3036","2009-06-17 10:24:25","67","11","92","18","11"
"3036","2009-06-17 10:26:26","21","3","7","75","9"
"3036","2009-06-17 10:26:26","31","2","7","58","3"
"3036","2009-06-17 10:26:26","45","1","8","62","0"
"3036","2009-06-17 10:26:26","19","13","5","52","2"
"3036","2009-06-17 10:26:26","44","12","12","64","4"
"3036","2009-06-17 10:26:26","53","11","8","52","0"
"3036","2009-06-17 10:28:27","36","3","9","67","10"
"3036","2009-06-17 10:28:27","43","2","10","56","6"
"3036","2009-06-17 10:28:27","53","1","11","59","1"
"3036","2009-06-17 10:28:27","26","13","5","91","3"
"3036","2009-06-17 10:28:27","35","12","8","71","4"
"3036","2009-06-17 10:28:27","53","11","9","64","3"
"3036","2009-06-17 10:32:29","24","3","8","81","9"
"3036","2009-06-17 10:32:29","42","2","11","54","7"
"3036","2009-06-17 10:32:29","51","1","9","64","1"
"3036","2009-06-17 10:32:29","24","13","5","59","2"
"3036","2009-06-17 10:32:29","45","12","10","55","2"
"3036","2009-06-17 10:32:29","61","11","12","62","4"
"3036","2009-06-17 10:34:30","20","3","7","78","8"
"3036","2009-06-17 10:34:30","36","2","11","51","6"
"3036","2009-06-17 10:34:30","55","1","12","51","1"
"3036","2009-06-17 10:34:30","34","13","14","63","8"
"3036","2009-06-17 10:34:30","56","12","21","66","19"
"3036","2009-06-17 10:34:30","61","11","22","48","17"
"3036","2009-06-17 10:36:31","37","3","7","68","5"
"3036","2009-06-17 10:36:31","43","2","11","43","4"
"3036","2009-06-17 10:36:31","56","1","11","58","2"
"3036","2009-06-17 10:36:31","23","13","6","84","5"
"3036","2009-06-17 10:36:31","39","12","10","66","4"
"3036","2009-06-17 10:36:31","66","11","13","57","3"
"3036","2009-06-17 10:38:33","26","3","6","73","4"
"3036","2009-06-17 10:38:33","51","2","11","46","1"
"3036","2009-06-17 10:38:33","47","1","12","54","3"
"3036","2009-06-17 10:38:33","26","13","7","82","5"
"3036","2009-06-17 10:38:33","52","12","11","70","6"
"3036","2009-06-17 10:38:33","55","11","11","54","4"
"3036","2009-06-17 10:40:34","37","3","10","66","8"
"3036","2009-06-17 10:40:34","47","2","11","57","3"
"3036","2009-06-17 10:40:34","50","1","11","59","4"
"3036","2009-06-17 10:40:34","32","13","7","79","3"
"3036","2009-06-17 10:40:34","61","12","11","71","3"
"3036","2009-06-17 10:40:34","61","11","14","64","5"
"3036","2009-06-17 10:42:35","31","3","9","59","8"
"3036","2009-06-17 10:42:35","44","2","11","49","4"
"3036","2009-06-17 10:42:35","58","1","15","55","3"
"3036","2009-06-17 10:42:35","33","13","8","64","5"
"3036","2009-06-17 10:42:35","44","12","9","58","4"
"3036","2009-06-17 10:42:35","64","11","14","55","6"
"3036","2009-06-17 10:44:36","24","3","5","73","4"
"3036","2009-06-17 10:44:36","48","2","10","56","2"
"3036","2009-06-17 10:44:36","57","1","12","56","2"
"3036","2009-06-17 10:44:36","21","13","3","76","1"
"3036","2009-06-17 10:44:36","37","12","7","69","3"
"3036","2009-06-17 10:44:36","51","11","8","72","4"
"3036","2009-06-17 10:46:37","28","3","5","80","5"
"3036","2009-06-17 10:46:37","27","2","5","52","1"
"3036","2009-06-17 10:46:37","52","1","10","71","2"
"3036","2009-06-17 10:46:37","19","13","7","44","5"
"3036","2009-06-17 10:46:37","32","12","9","60","5"
"3036","2009-06-17 10:46:37","43","11","8","70","4"
"3036","2009-06-17 10:48:38","23","3","7","65","7"
"3036","2009-06-17 10:48:38","35","2","8","56","3"
"3036","2009-06-17 10:48:38","50","1","10","66","3"
"3036","2009-06-17 10:48:38","31","13","10","56","7"
"3036","2009-06-17 10:48:38","45","12","13","64","7"
"3036","2009-06-17 10:48:38","61","11","14","55","4"
"3036","2009-06-17 10:50:39","23","3","7","60","6"
"3036","2009-06-17 10:50:39","28","2","6","59","3"
"3036","2009-06-17 10:50:39","44","1","7","71","0"
"3036","2009-06-17 10:50:39","18","13","5","60","5"
"3036","2009-06-17 10:50:39","46","12","8","74","3"
"3036","2009-06-17 10:50:39","58","11","10","59","2"
"3036","2009-06-17 10:52:41","32","3","7","61","5"
"3036","2009-06-17 10:52:41","36","2","7","64","5"
"3036","2009-06-17 10:52:41","50","1","10","58","2"
"3036","2009-06-17 10:52:41","26","13","5","69","3"
"3036","2009-06-17 10:52:41","33","12","6","70","2"
"3036","2009-06-17 10:52:41","52","11","9","66","3"
"3036","2009-06-17 10:54:42","18","3","3","50","2"
"3036","2009-06-17 10:54:42","33","2","7","58","2"
"3036","2009-06-17 10:54:42","44","1","7","72","0"
"3036","2009-06-17 10:54:42","19","13","4","78","3"
"3036","2009-06-17 10:54:42","50","12","13","65","8"
"3036","2009-06-17 10:54:42","61","11","14","67","11"
"3036","2009-06-17 10:56:43","14","3","3","55","2"
"3036","2009-06-17 10:56:43","33","2","7","62","4"
"3036","2009-06-17 10:56:43","54","1","9","68","2"
"3036","2009-06-17 10:56:43","25","13","7","80","5"
"3036","2009-06-17 10:56:43","46","12","13","69","9"
"3036","2009-06-17 10:56:43","64","11","12","65","6"
"3036","2009-06-17 11:00:46","30","3","7","60","7"
"3036","2009-06-17 11:00:46","39","2","12","49","7"
"3036","2009-06-17 11:00:46","43","1","10","62","4"
"3036","2009-06-17 11:00:46","26","13","7","83","5"
"3036","2009-06-17 11:00:46","45","12","12","64","6"
"3036","2009-06-17 11:00:46","64","11","12","72","7"
"3036","2009-06-17 11:02:47","19","3","5","49","6"
"3036","2009-06-17 11:02:47","44","2","10","54","3"
"3036","2009-06-17 11:02:47","52","1","11","57","1"
"3036","2009-06-17 11:02:47","22","13","6","59","3"
"3036","2009-06-17 11:02:47","49","12","11","63","4"
"3036","2009-06-17 11:02:47","66","11","12","60","2"
"3036","2009-06-17 11:04:49","17","3","8","42","8"
"3036","2009-06-17 11:04:49","34","2","9","58","4"
"3036","2009-06-17 11:04:49","50","1","9","58","0"
"3036","2009-06-17 11:04:49","17","13","3","57","1"
"3036","2009-06-17 11:04:49","37","12","6","72","3"
"3036","2009-06-17 11:04:49","61","11","11","62","1"
"3036","2009-06-17 11:06:50","26","3","8","68","8"
"3036","2009-06-17 11:06:50","32","2","8","53","3"
"3036","2009-06-17 11:06:50","50","1","10","60","1"
"3036","2009-06-17 11:06:50","28","13","9","69","6"
"3036","2009-06-17 11:06:50","43","12","10","69","10"
"3036","2009-06-17 11:06:50","58","11","15","65","9"
"3036","2009-06-17 11:08:51","24","3","5","75","4"
"3036","2009-06-17 11:08:51","44","2","9","50","1"
"3036","2009-06-17 11:08:51","56","1","11","61","0"
"3036","2009-06-17 11:08:51","27","13","8","68","6"
"3036","2009-06-17 11:08:51","42","12","10","72","5"
"3036","2009-06-17 11:08:51","64","11","13","68","6"
"3036","2009-06-17 11:10:52","24","3","8","67","7"
"3036","2009-06-17 11:10:52","53","2","13","55","7"
"3036","2009-06-17 11:10:52","50","1","10","57","3"
"3036","2009-06-17 11:10:52","24","13","5","63","2"
"3036","2009-06-17 11:10:52","41","12","9","56","3"
"3036","2009-06-17 11:10:52","66","11","12","67","4"
"3036","2009-06-17 11:12:53","39","3","10","64","9"
"3036","2009-06-17 11:12:53","42","2","13","47","6"
"3036","2009-06-17 11:12:53","59","1","16","49","4"
"3036","2009-06-17 11:12:53","23","13","6","87","5"
"3036","2009-06-17 11:12:53","40","12","9","73","7"
"3036","2009-06-17 11:12:53","66","11","14","61","7"
"3036","2009-06-17 11:18:58","28","3","5","82","5"
"3036","2009-06-17 11:18:58","39","2","10","45","2"
"3036","2009-06-17 11:18:58","60","1","13","64","1"
"3036","2009-06-17 11:18:58","23","13","7","65","5"
"3036","2009-06-17 11:18:58","30","12","7","66","2"
"3036","2009-06-17 11:18:58","49","11","9","68","3"
"3036","2009-06-17 11:21:00","26","3","6","64","4"
"3036","2009-06-17 11:21:00","35","2","6","53","1"
"3036","2009-06-17 11:21:00","49","1","9","63","2"
"3036","2009-06-17 11:21:00","31","13","8","72","4"
"3036","2009-06-17 11:21:00","48","12","12","69","5"
"3036","2009-06-17 11:21:00","62","11","12","62","5"
"3036","2009-06-17 11:23:00","17","3","4","45","5"
"3036","2009-06-17 11:23:00","37","2","7","52","1"
"3036","2009-06-17 11:23:00","49","1","7","69","1"
"3036","2009-06-17 11:23:00","17","13","4","62","3"
"3036","2009-06-17 11:23:00","35","12","7","75","3"
"3036","2009-06-17 11:23:00","50","11","10","63","4"
"3036","2009-06-17 11:25:03","23","3","5","72","4"
"3036","2009-06-17 11:25:03","37","2","8","53","2"
"3036","2009-06-17 11:25:03","48","1","10","64","2"
"3036","2009-06-17 11:25:03","25","13","5","97","5"
"3036","2009-06-17 11:25:03","33","12","7","62","4"
"3036","2009-06-17 11:25:03","51","11","8","64","2"
"3036","2009-06-17 11:27:04","26","3","7","69","8"
"3036","2009-06-17 11:27:04","34","2","7","55","3"
"3036","2009-06-17 11:27:04","45","1","9","62","2"
"3036","2009-06-17 11:27:04","23","13","6","74","5"
"3036","2009-06-17 11:27:04","43","12","10","72","5"
"3036","2009-06-17 11:27:04","54","11","8","67","1"
"3036","2009-06-17 11:29:05","31","3","9","75","9"
"3036","2009-06-17 11:29:05","41","2","12","45","4"
"3036","2009-06-17 11:29:05","57","1","14","51","2"
"3036","2009-06-17 11:29:05","25","13","8","71","6"
"3036","2009-06-17 11:29:05","36","12","9","72","5"
"3036","2009-06-17 11:29:05","60","11","11","64","4"
"3036","2009-06-17 11:31:07","33","3","5","70","3"
"3036","2009-06-17 11:31:07","41","2","9","55","2"
"3036","2009-06-17 11:31:07","58","1","13","58","4"
"3036","2009-06-17 11:31:07","21","13","6","78","5"
"3036","2009-06-17 11:31:07","28","12","9","70","7"
"3036","2009-06-17 11:31:07","53","11","11","62","4"
"3036","2009-06-17 11:33:09","26","3","6","68","5"
"3036","2009-06-17 11:33:09","36","2","10","55","5"
"3036","2009-06-17 11:33:09","50","1","10","66","3"
"3036","2009-06-17 11:33:09","27","13","7","71","6"
"3036","2009-06-17 11:33:09","36","12","10","62","3"
"3036","2009-06-17 11:33:09","52","11","13","57","9"
"3036","2009-06-17 11:37:11","28","3","5","66","4"
"3036","2009-06-17 11:37:11","41","2","9","54","4"
"3036","2009-06-17 11:37:11","50","1","10","65","1"
"3036","2009-06-17 11:37:11","29","13","8","81","7"
"3036","2009-06-17 11:37:11","27","12","8","81","8"
"3036","2009-06-17 11:37:11","57","11","12","66","6"
"3036","2009-06-17 11:39:12","15","3","5","52","5"
"3036","2009-06-17 11:39:12","37","2","9","52","6"
"3036","2009-06-17 11:39:12","45","1","8","71","3"
"3036","2009-06-17 11:39:12","25","13","4","84","2"
"3036","2009-06-17 11:39:12","32","12","7","78","4"
"3036","2009-06-17 11:39:12","60","11","10","67","3"
"3036","2009-06-17 11:41:13","33","3","8","65","7"
"3036","2009-06-17 11:41:13","39","2","6","53","0"
"3036","2009-06-17 11:41:13","50","1","9","67","1"
"3036","2009-06-17 11:41:13","23","13","7","86","5"
"3036","2009-06-17 11:41:13","40","12","10","76","6"
"3036","2009-06-17 11:41:13","58","11","11","60","5"
"3036","2009-06-17 11:43:15","27","3","5","65","4"
"3036","2009-06-17 11:43:15","27","2","5","58","1"
"3036","2009-06-17 11:43:15","43","1","8","62","1"
"3036","2009-06-17 11:43:15","26","13","9","70","7"
"3036","2009-06-17 11:43:15","34","12","10","54","5"
"3036","2009-06-17 11:43:15","56","11","11","65","5"
"3036","2009-06-17 11:45:17","30","3","5","66","2"
"3036","2009-06-17 11:45:17","33","2","6","50","0"
"3036","2009-06-17 11:45:17","46","1","7","66","1"
"3036","2009-06-17 11:45:17","23","13","6","65","4"
"3036","2009-06-17 11:45:17","36","12","8","88","6"
"3036","2009-06-17 11:45:17","56","11","9","65","1"
"3036","2009-06-17 11:47:19","24","3","5","74","5"
"3036","2009-06-17 11:47:19","29","2","6","59","2"
"3036","2009-06-17 11:47:19","43","1","8","64","1"
"3036","2009-06-17 11:47:19","27","13","4","62","1"
"3036","2009-06-17 11:47:19","38","12","6","77","2"
"3036","2009-06-17 11:47:19","67","11","13","66","6"
"3036","2009-06-17 11:49:20","26","3","7","75","5"
"3036","2009-06-17 11:49:20","39","2","7","56","2"
"3036","2009-06-17 11:49:20","46","1","10","57","3"
"3036","2009-06-17 11:49:20","33","13","13","59","9"
"3036","2009-06-17 11:49:20","39","12","14","64","11"
"3036","2009-06-17 11:49:20","59","11","15","52","7"
"3036","2009-06-17 11:51:21","18","3","5","56","4"
"3036","2009-06-17 11:51:21","35","2","7","60","3"
"3036","2009-06-17 11:51:21","43","1","9","64","1"
"3036","2009-06-17 11:51:21","26","13","7","78","6"
"3036","2009-06-17 11:51:21","40","12","11","63","8"
"3036","2009-06-17 11:51:21","55","11","12","58","5"
"3036","2009-06-17 11:55:25","25","3","6","62","4"
"3036","2009-06-17 11:55:25","37","2","7","56","2"
"3036","2009-06-17 11:55:25","51","1","10","61","0"
"3036","2009-06-17 11:55:25","23","13","5","74","5"
"3036","2009-06-17 11:55:25","37","12","7","71","4"
"3036","2009-06-17 11:55:25","58","11","14","65","10"
"3036","2009-06-17 11:57:26","19","3","4","57","3"
"3036","2009-06-17 11:57:26","32","2","6","54","1"
"3036","2009-06-17 11:57:26","40","1","7","60","0"
"3036","2009-06-17 11:57:26","27","13","8","74","5"
"3036","2009-06-17 11:57:26","36","12","11","80","7"
"3036","2009-06-17 11:57:26","55","11","16","54","9"
"3036","2009-06-17 11:59:28","28","3","6","78","7"
"3036","2009-06-17 11:59:28","36","2","5","61","0"
"3036","2009-06-17 11:59:28","43","1","7","64","1"
"3036","2009-06-17 11:59:28","20","13","5","73","3"
"3036","2009-06-17 11:59:28","41","12","10","66","8"
"3036","2009-06-17 11:59:28","51","11","12","55","6"
"3036","2009-06-17 12:01:29","20","3","5","77","5"
"3036","2009-06-17 12:01:29","26","2","4","58","1"
"3036","2009-06-17 12:01:29","37","1","6","76","0"
"3036","2009-06-17 12:01:29","29","13","5","79","3"
"3036","2009-06-17 12:01:29","41","12","8","72","2"
"3036","2009-06-17 12:01:29","67","11","16","54","8"
"3036","2009-06-17 12:03:31","30","3","9","74","10"
"3036","2009-06-17 12:03:31","21","2","6","53","4"
"3036","2009-06-17 12:03:31","44","1","6","75","0"
"3036","2009-06-17 12:03:31","15","13","3","59","3"
"3036","2009-06-17 12:03:31","29","12","7","73","4"
"3036","2009-06-17 12:03:31","49","11","8","70","2"
"3036","2009-06-17 12:05:32","28","3","6","81","5"
"3036","2009-06-17 12:05:32","27","2","4","59","1"
"3036","2009-06-17 12:05:32","38","1","6","67","0"
"3036","2009-06-17 12:05:32","17","13","5","57","4"
"3036","2009-06-17 12:05:32","29","12","7","85","5"
"3036","2009-06-17 12:05:32","48","11","10","67","7"
"3036","2009-06-17 12:07:34","23","3","8","66","8"
"3036","2009-06-17 12:07:34","18","2","4","49","1"
"3036","2009-06-17 12:07:34","38","1","6","70","1"
"3036","2009-06-17 12:07:34","16","13","5","41","3"
"3036","2009-06-17 12:07:34","30","12","10","72","9"
"3036","2009-06-17 12:07:34","49","11","12","59","4"
"3036","2009-06-17 12:09:35","18","3","6","57","5"
"3036","2009-06-17 12:09:35","27","2","6","69","3"
"3036","2009-06-17 12:09:35","35","1","7","61","2"
"3036","2009-06-17 12:09:35","18","13","6","39","5"
"3036","2009-06-17 12:09:35","33","12","7","75","5"
"3036","2009-06-17 12:09:35","43","11","8","65","2"
"3036","2009-06-17 12:11:36","23","3","6","67","7"
"3036","2009-06-17 12:11:36","31","2","8","61","4"
"3036","2009-06-17 12:11:36","53","1","9","63","1"
"3036","2009-06-17 12:11:36","16","13","6","44","5"
"3036","2009-06-17 12:11:36","34","12","8","62","6"
"3036","2009-06-17 12:11:36","49","11","8","67","3"
"3036","2009-06-17 12:13:38","22","3","5","80","4"
"3036","2009-06-17 12:13:38","35","2","8","59","2"
"3036","2009-06-17 12:13:38","44","1","7","65","2"
"3036","2009-06-17 12:13:38","19","13","6","64","5"
"3036","2009-06-17 12:13:38","37","12","8","73","6"
"3036","2009-06-17 12:13:38","61","11","11","66","7"
"3036","2009-06-17 12:15:39","20","3","6","59","6"
"3036","2009-06-17 12:15:39","34","2","8","63","5"
"3036","2009-06-17 12:15:39","48","1","9","68","3"
"3036","2009-06-17 12:15:39","17","13","3","88","3"
"3036","2009-06-17 12:15:39","29","12","5","71","2"
"3036","2009-06-17 12:15:39","45","11","8","69","4"
"3036","2009-06-17 12:19:43","22","3","3","61","2"
"3036","2009-06-17 12:19:43","32","2","6","59","1"
"3036","2009-06-17 12:19:43","43","1","8","64","0"
"3036","2009-06-17 12:19:43","26","13","6","76","4"
"3036","2009-06-17 12:19:43","37","12","10","68","9"
"3036","2009-06-17 12:19:43","61","11","13","59","6"
"3036","2009-06-17 12:21:46","19","3","6","58","5"
"3036","2009-06-17 12:21:46","30","2","6","51","1"
"3036","2009-06-17 12:21:46","46","1","7","74","0"
"3036","2009-06-17 12:21:46","17","13","5","59","4"
"3036","2009-06-17 12:21:46","30","12","5","82","3"
"3036","2009-06-17 12:21:46","55","11","9","66","3"
"3036","2009-06-17 12:25:49","25","3","4","74","4"
"3036","2009-06-17 12:25:49","35","2","8","59","4"
"3036","2009-06-17 12:25:49","47","1","8","64","0"
"3036","2009-06-17 12:25:49","17","13","5","61","6"
"3036","2009-06-17 12:25:49","30","12","7","69","6"
"3036","2009-06-17 12:25:49","47","11","7","64","2"
"3036","2009-06-17 12:27:49","21","3","6","86","7"
"3036","2009-06-17 12:27:49","32","2","6","53","2"
"3036","2009-06-17 12:27:49","47","1","10","61","1"
"3036","2009-06-17 12:27:49","25","13","4","73","3"
"3036","2009-06-17 12:27:49","28","12","6","74","4"
"3036","2009-06-17 12:27:49","52","11","11","67","6"
"3036","2009-06-17 12:31:52","21","3","4","87","4"
"3036","2009-06-17 12:31:52","28","2","7","52","5"
"3036","2009-06-17 12:31:52","49","1","11","62","3"
"3036","2009-06-17 12:31:52","23","13","6","77","5"
"3036","2009-06-17 12:31:52","28","12","6","75","6"
"3036","2009-06-17 12:31:52","63","11","13","64","4"
"3036","2009-06-17 12:33:53","11","3","2","56","2"
"3036","2009-06-17 12:33:53","34","2","6","58","3"
"3036","2009-06-17 12:33:53","49","1","9","63","2"
"3036","2009-06-17 12:33:53","11","13","4","40","3"
"3036","2009-06-17 12:33:53","25","12","6","70","2"
